id point;x;y;z
1955;978279.24528;6561788.6931;624.645996094
1956;978261.261684;6561791.69036;624.445983887
1957;978254.268063;6561802.68034;623.66998291
1958;978251.270798;6561803.67943;624.107971191
1959;978248.273532;6561797.6849;624.116027832
1960;978250.271709;6561800.68216;623.726989746
1961;978246.275354;6561794.68763;624.29699707
1962;978240.280822;6561793.68854;624.195983887
1963;978240.280822;6561791.69036;624.067016602
1964;978248.273532;6561783.69766;623.565002441
1965;978254.268063;6561784.69674;624.213989258
1966;978257.265329;6561787.69401;623.877990723
1967;978251.270798;6561786.69492;623.482971191
1968;978260.262595;6561776.70403;624.268005371
1969;978266.257127;6561776.70403;624.989990234
1970;978266.257127;6561779.7013;624.341003418
1971;978262.260773;6561782.69857;624.624023438
1972;978256.266241;6561775.70495;624.192993164
1973;978251.270798;6561780.70039;624.255004883
1974;978243.278088;6561786.69492;623.888000488
1975;978247.274443;6561783.69766;623.62701416
1976;978259.263507;6561771.70859;625.04901123
1977;978261.261684;6561764.71497;623.257995605
1978;978270.253482;6561766.71315;624.408996582
1979;978272.251659;6561762.71679;623.866027832
1980;978269.254393;6561765.71406;624.125
1981;978267.256216;6561766.71315;623.643005371
1982;978267.256216;6561763.71588;624.060974121
1983;978265.258039;6561765.71406;623.398010254
1984;978264.25895;6561761.7177;624.030029297
1985;978273.250748;6561739.73775;623.989990234
1986;978274.249837;6561728.74778;623.351989746
1987;978271.252571;6561737.73958;623.984985352
1988;978164.350084;6561633.83436;623.697998047
1989;978167.34735;6561626.84074;623.070983887
1990;978170.344616;6561625.84165;623.499023438
1991;978170.344616;6561622.84438;623.101989746
1992;978167.34735;6561629.838;623.278991699
1993;978196.320921;6561617.84894;623.37097168
1994;978204.313631;6561615.85076;625.137023926
1995;978208.309985;6561614.85167;624.911987305
1996;978222.297226;6561618.84803;623.719970703
1997;978224.295404;6561616.84985;623.974975586
1998;978230.289936;6561616.84985;624.734008789
1999;978233.287202;6561618.84803;624.997009277
2000;978229.290847;6561618.84803;623.994018555
2001;978272.251659;6561708.76601;623.893981934
2002;978273.250748;6561712.76236;623.383972168
2003;978272.251659;6561730.74596;623.403991699
2004;978249.27262;6561768.71133;624.981994629
2005;978252.269886;6561769.71041;624.349975586
2006;978258.264418;6561766.71315;624.827026367
2007;978259.263507;6561770.7095;625.335021973
2008;978258.264418;6561765.71406;624.297973633
2009;978255.267152;6561766.71315;623.929016113
2010;978257.265329;6561763.71588;623.289001465
2011;978252.269886;6561764.71497;623.45098877
2012;978252.269886;6561766.71315;624.17199707
2013;978254.268063;6561765.71406;623.348022461
2014;978258.264418;6561761.7177;623.875
2015;978268.255305;6561737.73958;623.833984375
2016;978271.252571;6561716.75872;623.351989746
2017;978266.257127;6561729.74687;623.953979492
2018;978248.273532;6561761.7177;623.143981934
2019;978240.280822;6561766.71315;625.098999023
2020;978242.279;6561776.70403;623.458984375
2021;978248.273532;6561781.69948;623.54901123
2022;978249.27262;6561771.70859;624.242980957
2023;978245.276266;6561774.70586;624.369995117
2024;978248.273532;6561777.70312;624.00402832
2025;978243.278088;6561770.7095;623.979003906
2026;978247.274443;6561768.71133;625.195983887
2027;978241.279911;6561769.71041;624.070983887
2028;978239.281734;6561771.70859;623.796020508
2029;978238.282645;6561784.69674;623.947021484
2030;978239.281734;6561773.70677;623.481018066
2031;978237.283556;6561782.69857;623.99597168
2032;978181.334591;6561767.71224;623.005004883
2033;978161.352818;6561801.68125;624.29699707
2034;978063.44213;6561978.51994;624.361999512
2035;978059.445775;6561978.51994;623.192993164
2036;978060.444864;6561980.51812;624.213989258
2037;978060.444864;6561983.51539;624.249023438
2038;978059.445775;6561980.51812;624.241027832
2039;978058.446686;6561979.51903;623.231994629
2040;978057.447598;6561980.51812;623.268981934
2041;978058.446686;6561982.5163;624.348999023
2042;978057.447598;6561982.5163;624.150024414
2043;978049.454889;6561986.51265;623.159973145
2044;978059.445775;6561984.51448;624.021972656
2045;978060.444864;6561984.51448;624.07598877
2046;978048.4558;6561987.51174;623.130004883
2047;978054.450332;6561985.51356;623.650024414
2048;978055.449421;6561983.51539;623.79901123
2049;978056.448509;6561980.51812;623.159973145
2050;978366.165993;6561998.50172;625.492980957
2051;978377.155968;6561991.5081;625.000976563
2052;978387.146855;6561939.55549;625.101989746
2053;978372.160525;6561982.5163;624.823974609
2054;978362.169639;6561915.57736;624.888977051
2055;978349.181486;6561894.5965;625.557983398
2056;978345.185131;6561883.60652;624.557006836
2057;978343.186954;6561867.6211;624.932006836
2058;978337.192422;6561856.63113;624.036987305
2059;978332.196979;6561855.63204;624.79699707
2060;978331.19789;6561850.6366;623.929992676
2061;978329.199713;6561850.6366;623.99798584
2062;978317.210649;6561839.64662;624.830993652
2063;978312.215206;6561832.653;624.325012207
2064;978293.232521;6561826.65847;624.047973633
2065;978303.223408;6561832.653;624.090026855
2066;978306.220674;6561826.65847;624.567993164
2067;978304.222496;6561823.6612;624.351989746
2068;978305.221585;6561820.66394;623.843017578
2069;978298.227964;6561821.66302;624.372009277
2070;978300.226142;6561827.65756;624.510986328
2071;978297.228876;6561819.66485;623.79498291
2072;978291.234344;6561823.6612;624.327026367
2073;978293.232521;6561827.65756;624.049987793
2074;978275.248925;6561824.66029;623.708007813
2075;978298.227964;6561846.64024;624.825012207
2076;978324.20427;6561850.6366;624.861999512
2077;978315.212472;6561855.63204;625.200012207
2078;978322.206092;6561858.6293;624.604003906
2079;978335.194245;6561869.61928;624.982971191
2080;978341.188777;6561862.62566;624.804992676
2081;978336.193333;6561861.62657;624.75
2082;978325.203358;6561862.62566;624.624023438
2083;978340.189688;6561882.60743;624.489990234
2084;978331.19789;6561870.61837;624.872009277
2085;978321.207004;6561860.62748;624.664978027
2086;978319.208826;6561864.62384;625.026000977
2087;978325.203358;6561878.61108;624.114013672
2088;978337.192422;6561893.59741;625.460998535
2089;978352.178752;6561947.5482;624.708984375
2090;978374.158702;6561927.56642;625.375976563
2091;978377.155968;6561910.58191;625.07800293
2092;978381.152323;6561912.58009;625.530029297
2093;978383.1505;6561917.57554;625.218994141
2094;978379.154146;6561913.57918;625.482971191
2095;978381.152323;6561930.56369;625.088012695
2096;978358.173284;6561928.56551;625.17401123
2097;978370.162348;6561930.56369;624.963012695
2098;978340.189688;6561898.59285;624.898010254
2099;978337.192422;6561894.5965;625.359985352
2100;978327.201536;6561883.60652;624.947021484
2101;978321.207004;6561877.61199;623.919006348
2102;978321.207004;6561871.61746;624.835998535
2103;978320.207915;6561870.61837;624.890991211
2104;978313.214294;6561866.62201;624.854003906
2105;978311.216117;6561853.63386;624.778015137
2106;978312.215206;6561843.64297;624.260009766
2107;978312.215206;6561838.64753;624.609985352
2108;978306.220674;6561841.6448;624.325012207
2109;978318.209738;6561853.63386;624.517028809
2110;978315.212472;6561853.63386;624.976013184
2111;978316.21156;6561859.62839;624.721008301
2112;978276.248014;6561836.64935;623.922973633
2113;978272.251659;6561834.65118;624.398986816
2114;978087.420258;6561958.53817;623.351989746
2115;978056.448509;6561743.73411;622.719970703
2116;978020.481317;6561723.75234;623.708007813
2117;978016.484963;6561718.75689;622.267028809
2118;978022.479495;6561718.75689;622.25
2119;978021.480406;6561720.75507;622.325012207
2120;978020.481317;6561722.75325;623.802001953
2121;978033.46947;6561725.75051;622.645019531
2122;978050.453977;6561724.75142;622.426025391
2123;978044.459445;6561726.7496;623.804992676
2124;978042.461268;6561720.75507;622.348999023
2125;978039.464002;6561725.75051;622.635009766
2126;978043.460357;6561723.75234;622.598999023
2127;978041.462179;6561724.75142;623.155029297
2128;978046.457623;6561725.75051;622.796020508
2129;978045.458534;6561725.75051;623.534973145
2130;978049.454889;6561726.7496;623.403991699
2131;978050.453977;6561727.74869;622.893005371
2132;978050.453977;6561726.7496;623.16998291
2133;978051.453066;6561727.74869;622.755981445
2134;978048.4558;6561728.74778;623.354003906
2135;978046.457623;6561726.7496;623.515991211
2136;978047.456711;6561726.7496;622.812988281
2137;978050.453977;6561731.74505;623.927978516
2138;978053.451243;6561737.73958;622.835998535
2139;978042.461268;6561728.74778;623.955993652
2140;978037.465825;6561728.74778;623.736999512
2141;978045.458534;6561734.74231;622.656005859
2142;978047.456711;6561730.74596;623.739990234
2143;978023.478583;6561724.75142;623.015991211
2144;978029.473115;6561724.75142;623.228027344
2145;978033.46947;6561726.7496;623.111022949
2146;978027.474938;6561725.75051;623.534973145
2147;978039.464002;6561731.74505;623.318969727
2148;978043.460357;6561734.74231;622.723022461
2149;978019.482229;6561724.75142;623.804992676
2150;978016.484963;6561721.75416;622.37701416
2151;978013.487697;6561720.75507;623.338012695
2152;978011.48952;6561718.75689;622.221008301
2153;978013.487697;6561718.75689;622.559020996
2154;978008.492254;6561719.75598;622.202026367
2155;978008.492254;6561720.75507;622.416992188
2156;978009.491342;6561719.75598;622.633972168
2157;978011.48952;6561719.75598;622.421020508
2158;978013.487697;6561722.75325;623.724975586
2159;978009.491342;6561721.75416;623.476013184
2160;978008.492254;6561721.75416;622.937011719
2161;978017.484052;6561722.75325;623.304992676
2162;978016.484963;6561722.75325;622.926025391
2163;978019.482229;6561721.75416;623.151977539
2164;978018.48314;6561721.75416;623.249023438
2165;978014.486786;6561721.75416;623.517028809
2166;978015.485874;6561719.75598;622.380004883
2167;978031.471293;6561730.74596;623.369018555
2168;978031.471293;6561727.74869;623.598999023
2169;978032.470381;6561728.74778;623.619995117
2170;978027.474938;6561727.74869;623.640991211
2171;978036.466736;6561731.74505;622.867980957
2172;978028.474027;6561729.74687;623.098022461
2173;978056.448509;6561791.69036;623.708007813
2174;978109.400208;6561897.59376;623.012023926
2175;978107.402031;6561901.59012;623.705993652
2176;978312.215206;6561889.60105;625.416015625
2177;978318.209738;6561896.59467;624.684997559
2178;978334.195156;6561911.581;625.42199707
2179;978337.192422;6561912.58009;624.965026855
2180;978343.186954;6561903.58829;624.914978027
2181;978349.181486;6561916.57645;625.310974121
2182;978354.176929;6561906.58556;624.969970703
2183;978355.176018;6561929.5646;625.416992188
2184;978346.18422;6561933.56095;625.184997559
2185;978349.181486;6561925.56824;624.945983887
2186;978351.179663;6561933.56095;624.895019531
2187;978336.193333;6561923.57007;625.197021484
2188;978350.180575;6561958.53817;624.744995117
2189;978361.17055;6561985.51356;624.833984375
2190;978283.241635;6561986.51265;624.461975098
2191;978270.253482;6561858.6293;625.252990723
2192;978254.268063;6561832.653;624.478027344
2193;978210.308163;6561813.67032;624.04699707
2194;978233.287202;6561800.68216;624.770019531
2195;978241.279911;6561814.6694;624.875976563
2196;978244.277177;6561818.66576;624.570007324
2197;978241.279911;6561809.67396;624.484008789
2198;978237.283556;6561796.68581;623.827026367
2199;978229.290847;6561797.6849;624.697021484
2200;978233.287202;6561790.69128;623.538024902
2201;978231.289024;6561794.68763;624.531982422
2202;978209.309074;6561784.69674;624.611022949
2203;978216.302694;6561781.69948;623.791015625
2204;978213.305429;6561785.69583;624.148010254
2205;978223.296315;6561792.68945;624.814025879
2206;978213.305429;6561788.6931;624.492980957
2207;978219.29996;6561786.69492;623.901977539
2208;978225.294492;6561785.69583;623.437988281
2209;978232.288113;6561779.7013;624.068969727
2210;978231.289024;6561783.69766;624.119995117
2211;978237.283556;6561771.70859;623.698974609
2212;978234.28629;6561770.7095;624.099975586
2213;978233.287202;6561774.70586;623.708007813
2214;978217.301783;6561767.71224;623.276977539
2215;978230.289936;6561764.71497;625.07800293
2216;978237.283556;6561758.72044;623.223022461
2217;978266.257127;6561733.74322;623.432006836
2218;978254.268063;6561752.72591;623.90802002
2219;978260.262595;6561737.73958;623.375976563
2220;978264.25895;6561729.74687;623.90802002
2221;978267.256216;6561725.75051;623.37701416
2222;978271.252571;6561712.76236;623.403991699
2223;978263.259861;6561702.77147;623.390014648
2224;978207.310897;6561759.71953;625.007995605
2225;978207.310897;6561767.71224;623.427001953
2226;978209.309074;6561779.7013;623.387023926
2227;978213.305429;6561774.70586;623.911010742
2228;978216.302694;6561773.70677;623.922973633
2229;978227.29267;6561774.70586;624.150024414
2230;978229.290847;6561768.71133;623.882019043
2231;978231.289024;6561770.7095;624.286987305
2232;978226.293581;6561768.71133;623.367004395
2233;978215.303606;6561779.7013;623.512023926
2234;978208.309985;6561772.70768;623.846984863
2235;978204.313631;6561773.70677;623.960998535
2236;978193.323655;6561770.7095;623.125976563
2237;978200.317276;6561763.71588;623.348999023
2238;978198.319099;6561762.71679;623.539001465
2239;978203.314542;6561761.7177;624.570007324
2240;978204.313631;6561760.71862;624.827026367
2241;978205.312719;6561754.72408;623.028015137
2242;978212.30634;6561756.72226;624.145996094
2243;978217.301783;6561751.72682;623.098999023
2244;978229.290847;6561747.73046;623.79901123
2245;978242.279;6561750.72773;623.221984863
2246;978242.279;6561758.72044;623.866027832
2247;978250.271709;6561757.72135;623.851989746
2248;978252.269886;6561761.7177;623.210998535
2249;978255.267152;6561763.71588;623.757019043
2250;978255.267152;6561765.71406;623.401977539
2251;978257.265329;6561764.71497;623.323974609
2252;978242.279;6561761.7177;623.437011719
2253;978239.281734;6561763.71588;623.867004395
2254;978237.283556;6561766.71315;624.965026855
2255;978235.285379;6561764.71497;624.952026367
2256;978236.284468;6561761.7177;623.685974121
2257;978234.28629;6561761.7177;623.742004395
2258;978233.287202;6561757.72135;623.153991699
2259;978222.297226;6561756.72226;623.12902832
2260;978224.295404;6561762.71679;624.973022461
2261;978224.295404;6561765.71406;624.599975586
2262;978222.297226;6561764.71497;624.734985352
2263;978222.297226;6561762.71679;624.825012207
2264;978215.303606;6561762.71679;624.804992676
2265;978216.302694;6561760.71862;624.831970215
2266;978216.302694;6561755.72317;623.193969727
2267;978213.305429;6561755.72317;623.267028809
2268;978214.304517;6561757.72135;624.276000977
2269;978214.304517;6561760.71862;624.895996094
2270;978210.308163;6561765.71406;623.494018555
2271;978212.30634;6561762.71679;624.677978516
2272;978212.30634;6561760.71862;624.947021484
2273;978209.309074;6561755.72317;623.244995117
2274;978207.310897;6561758.72044;624.913024902
2275;978206.311808;6561755.72317;623.148986816
2276;978205.312719;6561757.72135;624.213989258
2277;978203.314542;6561759.71953;624.934997559
2278;978201.316365;6561759.71953;624.818969727
2279;978202.315453;6561758.72044;624.791992188
2280;978191.325478;6561763.71588;623.335021973
2281;978199.318187;6561758.72044;624.739990234
2282;978201.316365;6561757.72135;624.648010254
2283;978195.321833;6561744.7332;622.958007813
2284;978199.318187;6561752.72591;623.088989258
2285;978195.321833;6561758.72044;624.601989746
2286;978193.323655;6561757.72135;624.697021484
2287;978194.322744;6561752.72591;623.091003418
2288;978195.321833;6561755.72317;624.338989258
2289;978188.328212;6561756.72226;624.893005371
2290;978187.329123;6561759.71953;623.913024902
2291;978189.327301;6561762.71679;623.815979004
2292;978189.327301;6561764.71497;623.158996582
2293;978186.330035;6561763.71588;623.734008789
2294;978191.325478;6561752.72591;623.164978027
2295;978193.323655;6561753.725;623.20098877
2296;978191.325478;6561755.72317;624.581970215
2297;978191.325478;6561751.72682;623.28302002
2298;978059.445775;6561728.74778;622.478027344
2299;978062.443041;6561693.77968;623.0
2300;978101.407499;6561710.76418;622.625
2301;978109.400208;6561684.78788;623.523010254
2302;978104.404765;6561668.80246;622.661010742
2303;978111.398385;6561648.82069;622.776977539
2304;978109.400208;6561646.82251;623.081970215
2305;978108.401119;6561649.81978;622.698974609
2306;978110.399297;6561664.80611;622.604003906
2307;978121.389272;6561640.82798;623.442993164
2308;978123.387449;6561638.8298;622.932006836
2309;978133.378336;6561638.8298;622.942016602
2310;978124.386538;6561639.82889;622.869018555
2311;978120.390183;6561643.82524;622.885009766
2312;978117.392917;6561644.82433;623.317016602
2313;978113.396563;6561645.82342;622.880004883
2314;978115.39474;6561641.82707;622.963012695
2315;978119.391095;6561640.82798;622.926025391
2316;978117.392917;6561639.82889;623.28302002
2317;978116.393829;6561639.82889;622.968017578
2318;978116.393829;6561646.82251;622.882019043
2319;978129.381981;6561665.80519;622.952026367
2320;978126.384715;6561658.81157;623.375
2321;978128.382893;6561651.81795;622.87097168
2322;978129.381981;6561656.8134;623.481994629
2323;978132.379247;6561649.81978;622.926025391
2324;978131.380159;6561657.81248;623.479003906
2325;978136.375602;6561658.81157;623.534973145
2326;978181.334591;6561698.77512;623.638977051
2327;978253.268975;6561674.79699;623.989990234
2328;978277.247103;6561685.78697;623.565979004
2329;978282.242546;6561698.77512;624.304016113
2330;978288.237078;6561704.76965;623.588989258
2331;978279.24528;6561699.77421;623.70501709
2332;978283.241635;6561701.77239;624.150024414
2333;978281.243457;6561696.77694;623.692993164
2334;978285.239812;6561696.77694;624.221984863
2335;978283.241635;6561694.77876;623.682006836
2336;978286.238901;6561695.77785;624.156005859
2337;978285.239812;6561693.77968;623.729003906
2338;978292.233432;6561696.77694;624.138000488
2339;978281.243457;6561665.80519;624.260986328
2340;978283.241635;6561663.80702;623.825012207
2341;978281.243457;6561662.80793;623.780029297
2342;978195.321833;6561693.77968;623.179992676
2343;978225.294492;6561743.73411;623.143005371
2344;978231.289024;6561742.73502;623.867004395
2345;978238.282645;6561748.72955;623.801025391
2346;978248.273532;6561743.73411;623.242004395
2347;978245.276266;6561742.73502;623.781005859
2348;978253.268975;6561739.73775;623.280029297
2349;978260.262595;6561714.76054;623.861999512
2350;978264.25895;6561714.76054;623.356018066
2351;978264.25895;6561711.76327;623.835998535
2352;978263.259861;6561707.76692;623.322021484
2353;978262.260773;6561717.7578;623.385986328
2354;978256.266241;6561732.74413;623.771972656
2355;978246.275354;6561728.74778;623.328979492
2356;978232.288113;6561738.73867;623.739013672
2357;978206.311808;6561711.76327;623.648010254
2358;978188.328212;6561702.77147;623.159973145
2359;978184.331857;6561707.76692;623.137023926
2360;978185.330946;6561749.72864;622.929016113
2361;978186.330035;6561754.72408;624.637023926
2362;978187.329123;6561750.72773;623.729003906
2363;978189.327301;6561752.72591;623.956970215
2364;978187.329123;6561751.72682;623.585998535
2365;978189.327301;6561749.72864;622.986999512
2366;978186.330035;6561756.72226;624.78302002
2367;978186.330035;6561759.71953;623.896972656
2368;978184.331857;6561754.72408;624.622009277
2369;978185.330946;6561756.72226;624.713012695
2370;978184.331857;6561759.71953;623.849975586
2371;978184.331857;6561756.72226;624.724975586
2372;978163.350996;6561753.725;624.671020508
2373;978170.344616;6561757.72135;623.375
2374;978178.337325;6561753.725;624.632019043
2375;978181.334591;6561756.72226;624.622009277
2376;978181.334591;6561758.72044;623.927978516
2377;978174.340971;6561755.72317;624.585998535
2378;978173.341882;6561757.72135;624.114990234
2379;978178.337325;6561764.71497;623.823974609
2380;978173.341882;6561775.70495;623.226013184
2381;978163.350996;6561765.71406;623.206970215
2382;978176.339148;6561768.71133;623.218017578
2383;978173.341882;6561762.71679;623.786010742
2384;978171.343705;6561766.71315;623.796020508
2385;978174.340971;6561771.70859;623.604980469
2386;978168.346439;6561783.69766;624.291992188
2387;978175.340059;6561804.67852;623.874023438
2388;978182.33368;6561784.69674;624.252990723
2389;978206.311808;6561778.70221;623.356994629
2390;978176.339148;6561783.69766;623.867004395
2391;978142.370134;6561850.6366;624.085021973
2392;978137.37469;6561822.66211;623.619018555
2393;978157.356464;6561783.69766;624.223022461
2394;978166.348262;6561776.70403;623.047973633
2395;978160.35373;6561775.70495;623.056030273
2396;978162.351907;6561770.7095;623.484008789
2397;978167.34735;6561767.71224;623.268005371
2398;978171.343705;6561772.70768;623.010986328
2399;978159.354641;6561778.70221;623.874023438
2400;978131.380159;6561746.73137;624.440002441
2401;978128.382893;6561738.73867;622.645996094
2402;978166.348262;6561745.73229;622.82598877
2403;978168.346439;6561752.72591;624.517028809
2404;978168.346439;6561754.72408;624.434997559
2405;978167.34735;6561749.72864;623.461975098
2406;978166.348262;6561747.73046;623.614013672
2407;978165.349173;6561751.72682;624.413024902
2408;978173.341882;6561751.72682;624.49597168
2409;978168.346439;6561747.73046;622.890991211
2410;978174.340971;6561747.73046;623.729003906
2411;978176.339148;6561739.73775;622.848999023
2412;978175.340059;6561745.73229;622.956970215
2413;978178.337325;6561749.72864;623.098999023
2414;978176.339148;6561747.73046;623.62097168
2415;978180.335503;6561748.72955;622.885009766
2416;978181.334591;6561750.72773;623.914001465
2417;978179.336414;6561750.72773;623.276000977
2418;978183.332769;6561750.72773;623.12902832
2419;978181.334591;6561749.72864;623.659973145
2420;978183.332769;6561749.72864;622.942016602
2421;978182.33368;6561751.72682;623.645019531
2422;978182.33368;6561754.72408;624.669006348
2423;978181.334591;6561751.72682;624.135009766
2424;978142.370134;6561746.73137;623.568969727
2425;978136.375602;6561742.73502;623.994018555
2426;978140.371956;6561739.73775;622.784973145
2427;978176.339148;6561713.76145;623.434020996
2428;978121.389272;6561689.78332;622.890014648
2429;978125.385627;6561677.79426;623.40802002
2430;978131.380159;6561666.80428;622.971008301
2431;978164.350084;6561683.78879;623.226013184
2432;978187.329123;6561691.7815;623.536987305
2433;978171.343705;6561655.81431;623.29699707
2434;978176.339148;6561632.83527;623.677001953
2435;978174.340971;6561628.83891;623.181030273
2436;978177.338237;6561628.83891;623.138977051
2437;978186.330035;6561618.84803;623.50201416
2438;978180.335503;6561629.838;623.140991211
2439;978177.338237;6561637.83071;623.653015137
2440;978199.318187;6561619.84712;623.260009766
2441;978204.313631;6561616.84985;624.757995605
2442;978210.308163;6561616.84985;623.812011719
2443;978203.314542;6561618.84803;624.081970215
2444;978209.309074;6561618.84803;623.510986328
2445;978219.29996;6561618.84803;624.163024902
2446;978223.296315;6561619.84712;623.703979492
2447;978219.29996;6561619.84712;624.03302002
2448;978205.312719;6561626.84074;623.255004883
2449;978180.335503;6561631.83618;623.62298584
2450;978183.332769;6561629.838;623.163024902
2451;978181.334591;6561632.83527;623.692016602
2452;978188.328212;6561630.83709;623.195007324
2453;978183.332769;6561637.83071;623.617980957
2454;978191.325478;6561681.79061;623.611022949
2455;978207.310897;6561689.78332;623.672973633
2456;978208.309985;6561637.83071;623.664978027
2457;978205.312719;6561686.78606;623.302001953
2458;978209.309074;6561685.78697;623.765014648
2459;978206.311808;6561684.78788;623.348999023
2460;978222.297226;6561674.79699;623.476013184
2461;978226.293581;6561677.79426;623.909973145
2462;978255.267152;6561709.76509;623.331970215
2463;978257.265329;6561697.77603;623.835021973
2464;978239.281734;6561682.7897;623.465026855
2465;978236.284468;6561683.78879;623.875
2466;978239.281734;6561685.78697;623.492980957
2467;978250.271709;6561702.77147;623.744018555
2468;978241.279911;6561720.75507;623.864013672
2469;978252.269886;6561720.75507;623.331970215
2470;978262.260773;6561726.7496;623.369995117
2471;978254.268063;6561715.75963;623.843017578
2472;978253.268975;6561711.76327;623.359008789
2473;978245.276266;6561712.76236;623.343017578
2474;978249.27262;6561718.75689;623.877990723
2475;978244.277177;6561722.75325;623.367004395
2476;978234.28629;6561689.78332;623.817016602
2477;978226.293581;6561684.78788;623.533996582
2478;978219.29996;6561687.78514;623.888977051
2479;978224.295404;6561689.78332;623.507019043
2480;978226.293581;6561715.75963;623.221984863
2481;978226.293581;6561707.76692;623.638977051
2482;978235.285379;6561706.76783;623.335998535
2483;978240.280822;6561716.75872;623.364013672
2484;978243.278088;6561716.75872;623.825012207
2485;978238.282645;6561719.75598;623.426025391
2486;978234.28629;6561733.74322;623.323974609
2487;978239.281734;6561724.75142;623.333984375
2488;978227.29267;6561741.73593;623.635986328
2489;978213.305429;6561721.75416;623.218017578
2490;978226.293581;6561739.73775;623.181030273
2491;978236.284468;6561691.7815;623.440979004
2492;978230.289936;6561690.78241;623.776977539
2493;978256.266241;6561692.78059;623.494018555
2494;978262.260773;6561691.7815;623.812011719
2495;978268.255305;6561694.77876;623.45300293
2496;978270.253482;6561704.76965;623.421020508
2497;978260.262595;6561687.78514;623.513977051
2498;978244.277177;6561688.78423;623.796020508
2499;978236.284468;6561681.79061;623.893981934
2500;978240.280822;6561679.79243;623.547973633
2501;978237.283556;6561678.79335;623.906005859
2502;978226.293581;6561663.80702;623.895996094
2503;978241.279911;6561677.79426;623.625976563
2504;978221.298138;6561656.8134;623.518981934
2505;978218.300872;6561666.80428;623.914001465
2506;978214.304517;6561658.81157;623.471008301
2507;978210.308163;6561671.79973;623.741027832
2508;978216.302694;6561624.84256;623.486999512
2509;978199.318187;6561699.77421;623.664001465
2510;978193.323655;6561697.77603;623.625976563
2511;978192.324567;6561695.77785;623.229980469
2512;978204.313631;6561622.84438;623.275024414
2513;978215.303606;6561615.85076;624.317993164
2514;978215.303606;6561619.84712;623.609008789
2515;978211.307251;6561615.85076;624.065002441
2516;978221.298138;6561615.85076;624.00201416
2517;978218.300872;6561615.85076;624.609985352
2518;978197.32001;6561615.85076;623.661987305
2519;978112.397474;6561668.80246;623.351013184
2520;978119.391095;6561663.80702;622.851013184
2521;978123.387449;6561655.81431;622.914978027
2522;978123.387449;6561669.80155;623.396972656
2523;978106.402942;6561674.79699;623.380981445
2524;978109.400208;6561672.79881;622.976013184
2525;978107.402031;6561670.80064;623.206970215
2526;978090.417524;6561679.79243;623.736022949
2527;978094.413878;6561691.7815;622.630981445
2528;978097.411144;6561700.7733;623.143005371
2529;978106.402942;6561689.78332;622.716003418
2530;978104.404765;6561698.77512;623.163024902
2531;978097.411144;6561681.79061;623.153015137
2532;978095.412967;6561687.78514;623.335021973
2533;978092.415701;6561683.78879;623.080993652
2534;978093.41479;6561687.78514;623.181030273
2535;978086.421169;6561691.7815;623.242004395
2536;978083.423903;6561694.77876;622.666015625
2537;978091.416612;6561703.77056;623.04498291
2538;978079.427548;6561713.76145;622.505981445
2539;978075.431194;6561709.76509;622.966003418
2540;978071.434839;6561713.76145;622.484985352
2541;978066.439396;6561698.77512;622.601013184
2542;978060.444864;6561707.76692;622.877990723
2543;978059.445775;6561712.76236;622.401977539
2544;978056.448509;6561710.76418;622.409973145
2545;978057.447598;6561693.77968;622.562988281
2546;978050.453977;6561686.78606;622.960021973
2547;978058.446686;6561690.78241;622.487976074
2548;978060.444864;6561684.78788;622.818969727
2549;978056.448509;6561679.79243;622.416992188
2550;978049.454889;6561684.78788;622.411987305
2551;978080.426637;6561674.79699;622.536010742
2552;978089.418435;6561670.80064;623.229003906
2553;978086.421169;6561667.80337;622.50402832
2554;978088.419346;6561651.81795;622.867980957
2555;978073.433016;6561650.81886;622.50402832
2556;978076.430282;6561655.81431;622.818969727
2557;978097.411144;6561668.80246;623.171020508
2558;978099.409321;6561665.80519;622.586975098
2559;978100.40841;6561668.80246;622.625
2560;978099.409321;6561673.7979;623.476013184
2561;978091.416612;6561671.79973;622.715026855
2562;978093.41479;6561677.79426;623.340026855
2563;978092.415701;6561674.79699;623.333984375
2564;978096.412056;6561670.80064;622.765014648
2565;978098.410233;6561669.80155;623.179992676
2566;978095.412967;6561669.80155;622.588989258
2567;978091.416612;6561670.80064;622.562011719
2568;978088.419346;6561669.80155;622.544006348
2569;978088.419346;6561670.80064;622.598999023
2570;978086.421169;6561671.79973;623.00402832
2571;978088.419346;6561672.79881;622.705993652
2572;978085.42208;6561673.7979;623.052978516
2573;978084.422992;6561673.7979;622.526000977
2574;978086.421169;6561675.79608;623.24798584
2575;978088.419346;6561684.78788;623.007995605
2576;978081.425726;6561676.79517;623.242004395
2577;978080.426637;6561693.77968;623.177001953
2578;978061.443952;6561685.78697;622.50201416
2579;978069.436662;6561680.79152;623.083007813
2580;978068.437573;6561677.79426;622.458007813
2581;978072.433928;6561678.79335;622.497009277
2582;978074.432105;6561677.79426;623.080993652
2583;978072.433928;6561677.79426;622.445983887
2584;978071.434839;6561673.7979;622.468994141
2585;978075.431194;6561677.79426;622.742004395
2586;978076.430282;6561679.79243;623.20501709
2587;978079.427548;6561697.77603;622.637023926
2588;978096.412056;6561668.80246;622.992004395
2589;978095.412967;6561668.80246;622.572021484
2590;978102.406587;6561671.79973;622.755004883
2591;978103.405676;6561676.79517;623.677001953
